codigo_ibge;nome;latitude;longitude;capital;codigo_uf;siafi_id;ddd;fuso_horario
4305439;Chuí;-33.68756687;-53.46267514;0;43;968;53;America/Sao_Paulo
4317301;Santa Vitória do Palmar;-33.51986003;-53.36700638;0;43;8849;53;America/Sao_Paulo
4311007;Jaguarão;-32.56356867;-53.37752292;0;43;8721;53;America/Sao_Paulo
4301305;Arroio Grande;-32.23634413;-53.08224835;0;43;8525;53;America/Sao_Paulo
4315602;Rio Grande;-32.05044579;-52.0867697;0;43;8815;53;America/Sao_Paulo
4307104;Herval;-32.02674355;-53.39433786;0;43;8639;53;America/Sao_Paulo
4318507;São José do Norte;-32.02060911;-52.03420227;0;43;8873;53;America/Sao_Paulo
4300034;Aceguá;-31.8640153;-54.16473154;0;43;1118;53;America/Sao_Paulo
4314209;Pedro Osório;-31.86382822;-52.82631173;0;43;8787;53;America/Sao_Paulo
4305124;Cerrito;-31.85263913;-52.81480233;0;43;966;53;America/Sao_Paulo
4304663;Capão do Leão;-31.76683866;-52.48700757;0;43;8973;53;America/Sao_Paulo
4314175;Pedras Altas;-31.73363694;-53.58717032;0;43;1156;53;America/Sao_Paulo
4314407;Pelotas;-31.71959788;-52.34432006;0;43;8791;53;America/Sao_Paulo
4312450;Morro Redondo;-31.58220323;-52.6577802;0;43;7385;53;America/Sao_Paulo
4314506;Pinheiro Machado;-31.58059267;-53.38461997;0;43;8793;53;America/Sao_Paulo
4304358;Candiota;-31.56100972;-53.67780464;0;43;6083;53;America/Sao_Paulo
4314605;Piratini;-31.44411247;-53.10473445;0;43;8795;53;America/Sao_Paulo
4301073;Arroio do Padre;-31.44064399;-52.4333015;0;43;1122;53;America/Sao_Paulo
4322327;Turuçu;-31.41236586;-52.17141562;0;43;1020;53;America/Sao_Paulo
4309654;Hulha Negra;-31.40509825;-53.86782479;0;43;6085;53;America/Sao_Paulo
4304507;Canguçu;-31.39385952;-52.67628583;0;43;8587;53;America/Sao_Paulo
4318804;São Lourenço do Sul;-31.36402372;-51.97691524;0;43;8879;53;America/Sao_Paulo
4301602;Bagé;-31.33050184;-54.10708329;0;43;8531;53;America/Sao_Paulo
4321352;Tavares;-31.28870266;-51.08884298;0;43;8971;51;America/Sao_Paulo
4312500;Mostardas;-31.10822511;-50.91915885;0;43;8751;51;America/Sao_Paulo
4306056;Cristal;-30.99934519;-52.0494104;0;43;8431;51;America/Sao_Paulo
4306601;Dom Pedrito;-30.98126706;-54.67413018;0;43;8629;53;America/Sao_Paulo
4300851;Arambaré;-30.90934555;-51.50131825;0;43;5779;51;America/Sao_Paulo
4317103;Sant'Ana do Livramento;-30.88938401;-55.53481427;0;43;8845;55;America/Sao_Paulo
4300638;Amaral Ferrador;-30.8751476;-52.2512704;0;43;8493;51;America/Sao_Paulo
4317004;Santana da Boa Vista;-30.87470257;-53.115875;0;43;8843;53;America/Sao_Paulo
4303509;Camaquã;-30.85070439;-51.81460091;0;43;8569;51;America/Sao_Paulo
4311502;Lavras do Sul;-30.81200999;-53.89847666;0;43;8731;55;America/Sao_Paulo
4305447;Chuvisca;-30.75742671;-51.97854222;0;43;970;51;America/Sao_Paulo
4306502;Dom Feliciano;-30.70859843;-52.10393358;0;43;8627;51;America/Sao_Paulo
4321105;Tapes;-30.6731729;-51.39449871;0;43;8925;51;America/Sao_Paulo
4320354;Sentinela do Sul;-30.6133026;-51.57798177;0;43;5781;51;America/Sao_Paulo
4305173;Cerro Grande do Sul;-30.60202893;-51.75310327;0;43;8435;51;America/Sao_Paulo
4306908;Encruzilhada do Sul;-30.54365732;-52.52204539;0;43;8635;51;America/Sao_Paulo
4302808;Caçapava do Sul;-30.51474323;-53.48756892;0;43;8555;55;America/Sao_Paulo
4320552;Sertão Santana;-30.46542789;-51.60424992;0;43;5761;51;America/Sao_Paulo
4301750;Barão do Triunfo;-30.39048385;-51.73766947;0;43;5771;51;America/Sao_Paulo
4315305;Quaraí;-30.38286796;-56.45364704;0;43;8809;55;America/Sao_Paulo
4311981;Mariana Pimentel;-30.3536222;-51.58734299;0;43;5759;51;America/Sao_Paulo
4316972;Santa Margarida do Sul;-30.34510345;-54.09095467;0;43;1168;55;America/Sao_Paulo
4318309;São Gabriel;-30.33676005;-54.32047786;0;43;8869;55;America/Sao_Paulo
4323457;Vila Nova do Sul;-30.33395869;-53.87919648;0;43;5795;55;America/Sao_Paulo
4301909;Barra do Ribeiro;-30.2926755;-51.3008736;0;43;8537;51;America/Sao_Paulo
4313656;Palmares do Sul;-30.26006665;-50.50605197;0;43;8967;51;America/Sao_Paulo
4316402;Rosário do Sul;-30.24403324;-54.94576086;0;43;8831;55;America/Sao_Paulo
4301636;Balneário Pinhal;-30.23975093;-50.23670108;0;43;954;51;America/Sao_Paulo
4301875;Barra do Quaraí;-30.21107541;-57.55706032;0;43;956;55;America/Sao_Paulo
4313953;Pantano Grande;-30.19455153;-52.37390024;0;43;7375;51;America/Sao_Paulo
4305454;Cidreira;-30.18116999;-50.20909233;0;43;8433;51;America/Sao_Paulo
4319604;São Sepé;-30.16741139;-53.56964413;0;43;8895;55;America/Sao_Paulo
4304671;Capivari do Sul;-30.14965966;-50.50880793;0;43;962;51;America/Sao_Paulo
4312252;Minas do Leão;-30.12243951;-52.0512802;0;43;5773;51;America/Sao_Paulo
4302709;Butiá;-30.11614401;-51.96148295;0;43;8553;51;America/Sao_Paulo
4309308;Guaíba;-30.10860192;-51.31468366;0;43;8685;51;America/Sao_Paulo
4301107;Arroio dos Ratos;-30.09001311;-51.73380687;0;43;8521;51;America/Sao_Paulo
4323002;Viamão;-30.08189684;-51.02482049;0;43;8963;51;America/Sao_Paulo
4303004;Cachoeira do Sul;-30.04581998;-52.89341256;0;43;8559;51;America/Sao_Paulo
4314902;Porto Alegre;-30.03003677;-51.22866046;1;43;8801;51;America/Sao_Paulo
4306767;Eldorado do Sul;-29.99929259;-51.31041893;0;43;8423;51;America/Sao_Paulo
4308409;Formigueiro;-29.99763382;-53.50029441;0;43;8665;55;America/Sao_Paulo
4300604;Alvorada;-29.99749306;-51.07772945;0;43;8511;51;America/Sao_Paulo
4321600;Tramandaí;-29.98730195;-50.1303765;0;43;8935;51;America/Sao_Paulo
4315701;Rio Pardo;-29.98562588;-52.37901825;0;43;8817;51;America/Sao_Paulo
4310330;Imbé;-29.97477782;-50.13057994;0;43;7297;51;America/Sao_Paulo
4318408;São Jerônimo;-29.95943866;-51.7281775;0;43;8871;51;America/Sao_Paulo
4305355;Charqueadas;-29.95680036;-51.62500605;0;43;8693;51;America/Sao_Paulo
4303103;Cachoeirinha;-29.95062944;-51.09367695;0;43;8561;51;America/Sao_Paulo
4309209;Gravataí;-29.94551891;-50.99079297;0;43;8683;51;America/Sao_Paulo
4322004;Triunfo;-29.94520427;-51.71531284;0;43;8943;51;America/Sao_Paulo
4304606;Canoas;-29.91869671;-51.18102978;0;43;8589;51;America/Sao_Paulo
4308805;General Câmara;-29.90298374;-51.76343069;0;43;8673;51;America/Sao_Paulo
4313508;Osório;-29.89269708;-50.26679781;0;43;8773;51;America/Sao_Paulo
4302907;Cacequi;-29.88028766;-54.82772769;0;43;8557;55;America/Sao_Paulo
4309050;Glorinha;-29.87713396;-50.78620743;0;43;8407;51;America/Sao_Paulo
4307708;Esteio;-29.8521863;-51.14383734;0;43;8651;51;America/Sao_Paulo
4313375;Nova Santa Rita;-29.84861554;-51.27521069;0;43;5757;51;America/Sao_Paulo
4317608;Santo Antônio da Patrulha;-29.83203402;-50.52098594;0;43;8855;51;America/Sao_Paulo
4320008;Sapucaia do Sul;-29.82486803;-51.15187472;0;43;8901;51;America/Sao_Paulo
4315503;Restinga Sêca;-29.81394854;-53.37056858;0;43;8813;55;America/Sao_Paulo
4323804;Xangri-lá;-29.80537819;-50.03908142;0;43;5785;51;America/Sao_Paulo
4321303;Taquari;-29.80280085;-51.86277648;0;43;8929;51;America/Sao_Paulo
4322525;Vale Verde;-29.78257494;-52.1797223;0;43;1026;51;America/Sao_Paulo
4300406;Alegrete;-29.78204321;-55.79587015;0;43;8507;55;America/Sao_Paulo
4304713;Caraá;-29.77863746;-50.43575643;0;43;964;51;America/Sao_Paulo
4318705;São Leopoldo;-29.76586654;-51.14623456;0;43;8877;51;America/Sao_Paulo
4304630;Capão da Canoa;-29.76146664;-50.02002244;0;43;8915;51;America/Sao_Paulo
4322400;Uruguaiana;-29.75982317;-57.08182491;0;43;8951;55;America/Sao_Paulo
4314076;Passo do Sobrado;-29.74579355;-52.27875819;0;43;5765;51;America/Sao_Paulo
4313391;Novo Cabrais;-29.73625461;-52.95508606;0;43;1008;51;America/Sao_Paulo
4314027;Paraíso do Sul;-29.73131424;-53.17910024;0;43;7373;55;America/Sao_Paulo
4322707;Vera Cruz;-29.71985759;-52.50110341;0;43;8957;51;America/Sao_Paulo
4316808;Santa Cruz do Sul;-29.71976843;-52.42992859;0;43;8839;51;America/Sao_Paulo
4306379;Dilermando de Aguiar;-29.70196391;-54.21356038;0;43;974;55;America/Sao_Paulo
4304689;Capela de Santana;-29.70194485;-51.32176935;0;43;8443;51;America/Sao_Paulo
4314803;Portão;-29.6962586;-51.23014964;0;43;8799;51;America/Sao_Paulo
4319802;São Vicente do Sul;-29.69206083;-54.67600202;0;43;8675;55;America/Sao_Paulo
4312401;Montenegro;-29.68811861;-51.46129938;0;43;8749;51;America/Sao_Paulo
4320859;Tabaí;-29.68777062;-51.72747512;0;43;1016;51;America/Sao_Paulo
4313409;Novo Hamburgo;-29.68632603;-51.12860528;0;43;8771;51;America/Sao_Paulo
4316907;Santa Maria;-29.6855818;-53.80867539;0;43;8841;55;America/Sao_Paulo
4311775;Maquiné;-29.67913701;-50.20339481;0;43;5783;51;America/Sao_Paulo
4303905;Campo Bom;-29.6756851;-51.05886992;0;43;8577;51;America/Sao_Paulo
4304200;Candelária;-29.67128542;-52.78966844;0;43;8581;51;America/Sao_Paulo
4305132;Cerro Branco;-29.65628719;-52.9419778;0;43;8439;51;America/Sao_Paulo
4321204;Taquara;-29.6505131;-50.78116862;0;43;8927;51;America/Sao_Paulo
4307609;Estância Velha;-29.65014797;-51.17429392;0;43;8649;51;America/Sao_Paulo
4300109;Agudo;-29.64566336;-53.25869169;0;43;8501;55;America/Sao_Paulo
4320651;Silveira Martins;-29.64525006;-53.58523747;0;43;7315;55;America/Sao_Paulo
4315750;Riozinho;-29.64228601;-50.47381811;0;43;7353;51;America/Sao_Paulo
4316006;Rolante;-29.64076289;-50.57344233;0;43;8823;51;America/Sao_Paulo
4314035;Pareci Novo;-29.63938929;-51.39886966;0;43;6041;51;America/Sao_Paulo
4319901;Sapiranga;-29.63855412;-51.00362299;0;43;8899;51;America/Sao_Paulo
4314050;Parobé;-29.63174928;-50.8348659;0;43;9825;51;America/Sao_Paulo
4306700;Dona Francisca;-29.62485249;-53.36233318;0;43;8631;55;America/Sao_Paulo
4319406;São Pedro do Sul;-29.61753076;-54.17999129;0;43;8891;55;America/Sao_Paulo
4300877;Araricá;-29.61724359;-50.92567661;0;43;952;51;America/Sao_Paulo
4318432;São João do Polêsine;-29.61467642;-53.44635043;0;43;5791;55;America/Sao_Paulo
4322608;Venâncio Aires;-29.61165289;-52.19188024;0;43;8955;51;America/Sao_Paulo
4322533;Vale do Sol;-29.60882799;-52.6813545;0;43;5769;51;America/Sao_Paulo
4302402;Bom Retiro do Sul;-29.60742262;-51.94384677;0;43;8547;51;America/Sao_Paulo
4310538;Itaara;-29.60288795;-53.75784925;0;43;990;55;America/Sao_Paulo
4311627;Lindolfo Collor;-29.60080359;-51.20815532;0;43;6017;51;America/Sao_Paulo
4310801;Ivoti;-29.59415652;-51.15957419;0;43;8717;51;America/Sao_Paulo
4301057;Arroio do Sal;-29.59296074;-49.93295752;0;43;8489;51;America/Sao_Paulo
4319505;São Sebastião do Caí;-29.59208033;-51.37666482;0;43;8893;51;America/Sao_Paulo
4308078;Fazenda Vilanova;-29.58857453;-51.82118304;0;43;984;51;America/Sao_Paulo
4313060;Nova Hartz;-29.58574753;-50.90379343;0;43;7379;51;America/Sao_Paulo
4306403;Dois Irmãos;-29.58415878;-51.08761931;0;43;8625;51;America/Sao_Paulo
4311759;Manoel Viana;-29.58053718;-55.49166254;0;43;6079;55;America/Sao_Paulo
4321436;Terra de Areia;-29.57754857;-50.06724915;0;43;7333;51;America/Sao_Paulo
4308003;Faxinal do Soturno;-29.57432954;-53.43906482;0;43;8657;55;America/Sao_Paulo
4310108;Igrejinha;-29.57222046;-50.79871073;0;43;8703;51;America/Sao_Paulo
4312104;Mata;-29.56939178;-54.45243548;0;43;8743;55;America/Sao_Paulo
4302659;Brochier;-29.55552796;-51.58891597;0;43;8449;51;America/Sao_Paulo
4311791;Maratá;-29.55532297;-51.55556688;0;43;6039;51;America/Sao_Paulo
4314159;Paverama;-29.55485614;-51.73029297;0;43;7371;51;America/Sao_Paulo
4318101;São Francisco de Assis;-29.55271591;-55.13238574;0;43;8865;55;America/Sao_Paulo
4309555;Harmonia;-29.54904909;-51.4140397;0;43;8403;51;America/Sao_Paulo
4318614;São José do Sul;-29.54346952;-51.48638383;0;43;1170;51;America/Sao_Paulo
4318481;São José do Hortêncio;-29.54004861;-51.24959756;0;43;7343;51;America/Sao_Paulo
4312476;Morro Reuter;-29.53934166;-51.08008835;0;43;6019;51;America/Sao_Paulo
4321832;Três Forquilhas;-29.53811055;-50.06431648;0;43;5777;51;America/Sao_Paulo
4319125;São Martinho da Serra;-29.53485057;-53.85422563;0;43;5793;55;America/Sao_Paulo
4320677;Sinimbu;-29.52906816;-52.52163631;0;43;5767;51;America/Sao_Paulo
4315149;Presidente Lucena;-29.52612707;-51.1815997;0;43;6023;51;America/Sao_Paulo
4312153;Mato Leitão;-29.52483034;-52.13302933;0;43;6031;51;America/Sao_Paulo
4310751;Ivorá;-29.51953448;-53.58088562;0;43;7395;55;America/Sao_Paulo
4321709;Três Coroas;-29.51666098;-50.78312584;0;43;8937;51;America/Sao_Paulo
4306205;Cruzeiro do Sul;-29.50829097;-51.99157589;0;43;8621;51;America/Sao_Paulo
4316956;Santa Maria do Herval;-29.50351554;-50.98725541;0;43;7337;51;America/Sao_Paulo
4307807;Estrela;-29.50347188;-51.97026029;0;43;8653;51;America/Sao_Paulo
4310652;Itati;-29.5002485;-50.10178226;0;43;1144;51;America/Sao_Paulo
4311106;Jaguari;-29.49734673;-54.69384667;0;43;8723;55;America/Sao_Paulo
4302352;Bom Princípio;-29.49448511;-51.3555191;0;43;9823;51;America/Sao_Paulo
4311239;Lagoa Bonita do Sul;-29.4941314;-53.01698318;0;43;1148;51;America/Sao_Paulo
4321451;Teutônia;-29.48891444;-51.81281687;0;43;9821;51;America/Sao_Paulo
4322251;Tupandi;-29.48791281;-51.41982543;0;43;7321;51;America/Sao_Paulo
4313102;Nova Palma;-29.47302574;-53.47063511;0;43;8765;55;America/Sao_Paulo
4321493;Toropi;-29.4721417;-54.228011;0;43;1018;55;America/Sao_Paulo
4311403;Lajeado;-29.4654544;-51.9678277;0;43;8729;51;America/Sao_Paulo
4316758;Santa Clara do Sul;-29.46359621;-52.08092582;0;43;6033;51;America/Sao_Paulo
4311643;Linha Nova;-29.4626386;-51.20190209;0;43;6047;51;America/Sao_Paulo
4309571;Herveiras;-29.45704381;-52.6501706;0;43;988;51;America/Sao_Paulo
4314753;Poço das Antas;-29.45454648;-51.67089027;0;43;7365;51;America/Sao_Paulo
4314423;Picada Café;-29.45438444;-51.06404982;0;43;6021;54;America/Sao_Paulo
4308102;Feliz;-29.45397093;-51.31010214;0;43;8659;51;America/Sao_Paulo
4314068;Passa Sete;-29.45166557;-52.96398324;0;43;1010;51;America/Sao_Paulo
4321667;Três Cachoeiras;-29.44588659;-49.91563928;0;43;7329;51;America/Sao_Paulo
4318200;São Francisco de Paula;-29.44409807;-50.58210811;0;43;8867;54;America/Sao_Paulo
4316501;Salvador do Sul;-29.43973222;-51.50942146;0;43;8833;51;America/Sao_Paulo
4323770;Westfália;-29.42344955;-51.76615551;0;43;1176;51;America/Sao_Paulo
4319356;São Pedro da Serra;-29.42142984;-51.51432653;0;43;6043;51;America/Sao_Paulo
4309753;Ibarama;-29.42074436;-53.13320001;0;43;8401;51;America/Sao_Paulo
4320701;Sobradinho;-29.41477313;-53.02516794;0;43;8917;51;America/Sao_Paulo
4313037;Nova Esperança do Sul;-29.40459571;-54.8358729;0;43;7381;55;America/Sao_Paulo
4301008;Arroio do Meio;-29.39889072;-51.94744949;0;43;8519;51;America/Sao_Paulo
4305587;Colinas;-29.39253687;-51.86857555;0;43;6029;51;America/Sao_Paulo
4322541;Vale Real;-29.39228062;-51.25119656;0;43;6049;51;America/Sao_Paulo
4300570;Alto Feliz;-29.39013917;-51.31581567;0;43;6045;51;America/Sao_Paulo
4320453;Sério;-29.38676009;-52.26745583;0;43;6035;51;America/Sao_Paulo
4301651;Barão;-29.38086407;-51.49753768;0;43;8485;51;America/Sao_Paulo
4308433;Forquetinha;-29.38063378;-52.09691706;0;43;1142;51;America/Sao_Paulo
4309100;Gramado;-29.37973752;-50.8719457;0;43;8681;54;America/Sao_Paulo
4313201;Nova Petrópolis;-29.37620887;-51.10695392;0;43;8767;54;America/Sao_Paulo
4319752;São Vendelino;-29.37580996;-51.36865276;0;43;7293;51;America/Sao_Paulo
4306551;Dom Pedro de Alcântara;-29.37018708;-49.84954996;0;43;976;51;America/Sao_Paulo
4312443;Morrinhos do Sul;-29.36296363;-49.93276297;0;43;5775;51;America/Sao_Paulo
4304408;Canela;-29.35797185;-50.81486735;0;43;8585;54;America/Sao_Paulo
4310363;Imigrante;-29.35215812;-51.77019051;0;43;7295;51;America/Sao_Paulo
4315321;Quevedos;-29.35192135;-54.07125472;0;43;5789;55;America/Sao_Paulo
4302253;Boa Vista do Sul;-29.35011937;-51.67727184;0;43;960;54;America/Sao_Paulo
4320263;Segredo;-29.34261843;-52.98207364;0;43;7317;51;America/Sao_Paulo
4321501;Torres;-29.33593061;-49.73040449;0;43;8933;51;America/Sao_Paulo
4301206;Arroio do Tigre;-29.33585961;-53.08639557;0;43;8523;51;America/Sao_Paulo
4314472;Pinhal Grande;-29.33536013;-53.33863834;0;43;5787;55;America/Sao_Paulo
4312054;Marques de Souza;-29.32913734;-52.09780443;0;43;998;51;America/Sao_Paulo
4304614;Canudos do Vale;-29.3235253;-52.23238262;0;43;1130;51;America/Sao_Paulo
4212254;Passo de Torres;-29.32345991;-49.72514527;0;42;5541;48;America/Sao_Paulo
4302451;Boqueirão do Leão;-29.30515792;-52.42805026;0;43;8483;51;America/Sao_Paulo
4321626;Travesseiro;-29.29908581;-52.05777727;0;43;6037;51;America/Sao_Paulo
4304804;Carlos Barbosa;-29.29829681;-51.50381763;0;43;8593;54;America/Sao_Paulo
4311130;Jari;-29.2900811;-54.21993582;0;43;992;55;America/Sao_Paulo
4315800;Roca Sales;-29.28507007;-51.86389176;0;43;8819;51;America/Sao_Paulo
4305934;Coronel Pilar;-29.27271008;-51.6849346;0;43;1138;54;America/Sao_Paulo
4309159;Gramado Xavier;-29.26993622;-52.57783776;0;43;5763;51;America/Sao_Paulo
4304697;Capitão;-29.26949961;-51.98596885;0;43;6025;51;America/Sao_Paulo
4308607;Garibaldi;-29.25454911;-51.52954846;0;43;8669;54;America/Sao_Paulo
4315156;Progresso;-29.24030868;-52.3017166;0;43;7361;51;America/Sao_Paulo
4306809;Encantado;-29.23991721;-51.87302313;0;43;8633;51;America/Sao_Paulo
4311205;Júlio de Castilhos;-29.22644912;-53.68309961;0;43;8725;55;America/Sao_Paulo
4311254;Lagoão;-29.2243164;-52.77502891;0;43;7389;51;America/Sao_Paulo
4307906;Farroupilha;-29.22367919;-51.34834957;0;43;8655;54;America/Sao_Paulo
4216404;São João do Sul;-29.22347979;-49.80657139;0;42;8323;48;America/Sao_Paulo
4313003;Nova Bréscia;-29.21651143;-52.01798354;0;43;8763;51;America/Sao_Paulo
4311734;Mampituba;-29.21064942;-49.93651355;0;43;996;51;America/Sao_Paulo
4213807;Praia Grande;-29.19577636;-49.96059198;0;42;8271;48;America/Sao_Paulo
4317400;Santiago;-29.19146017;-54.86907585;0;43;8851;55;America/Sao_Paulo
4307815;Estrela Velha;-29.17966136;-53.16029378;0;43;982;51;America/Sao_Paulo
4305835;Coqueiro Baixo;-29.1792568;-52.09460256;0;43;1136;51;America/Sao_Paulo
4317251;Santa Tereza;-29.17163444;-51.73434424;0;43;5995;54;America/Sao_Paulo
4315131;Pouso Novo;-29.16976125;-52.21086974;0;43;7363;51;America/Sao_Paulo
4302105;Bento Gonçalves;-29.16740193;-51.51556031;0;43;8541;54;America/Sao_Paulo
4305108;Caxias do Sul;-29.16689901;-51.17886021;0;43;8599;54;America/Sao_Paulo
4312609;Muçum;-29.16561481;-51.86605553;0;43;8753;51;America/Sao_Paulo
4202073;Balneário Gaivota;-29.16452127;-49.59089378;0;42;890;48;America/Sao_Paulo
4312385;Monte Belo do Sul;-29.15994122;-51.63155925;0;43;5993;54;America/Sao_Paulo
4311718;Maçambará;-29.1461442;-56.06361348;0;43;994;55;America/Sao_Paulo
4215653;Santa Rosa do Sul;-29.13528822;-49.71762637;0;42;9967;48;America/Sao_Paulo
4310603;Itaqui;-29.1286369;-56.5571335;0;43;8713;55;America/Sao_Paulo
4315453;Relvado;-29.11227867;-52.07294855;0;43;7355;51;America/Sao_Paulo
4217709;Sombrio;-29.10913276;-49.63421036;0;42;8349;48;America/Sao_Paulo
4322152;Tunas;-29.10643972;-52.95701311;0;43;7323;51;America/Sao_Paulo
4306759;Doutor Ricardo;-29.09903106;-51.98490439;0;43;978;51;America/Sao_Paulo
4316451;Salto do Jacuí;-29.08868125;-53.21330965;0;43;8975;55;America/Sao_Paulo
4302006;Barros Cassal;-29.08770436;-52.58775212;0;43;8539;54;America/Sao_Paulo
4322202;Tupanciretã;-29.07747973;-53.84063006;0;43;8947;55;America/Sao_Paulo
4322855;Vespasiano Corrêa;-29.06989436;-51.85946995;0;43;1028;51;America/Sao_Paulo
4319711;São Valentim do Sul;-29.05122753;-51.76967054;0;43;5997;54;America/Sao_Paulo
4303608;Cambará do Sul;-29.04817527;-50.14376538;0;43;8571;54;America/Sao_Paulo
4322376;Unistalda;-29.04748503;-55.15078052;0;43;1024;55;America/Sao_Paulo
4318465;São José do Herval;-29.04144702;-52.29301647;0;43;7345;54;America/Sao_Paulo
4310876;Jacuizinho;-29.03381636;-53.05655066;0;43;1146;55;America/Sao_Paulo
4308201;Flores da Cunha;-29.03114214;-51.18222058;0;43;8661;54;America/Sao_Paulo
4313086;Nova Pádua;-29.03004645;-51.30682464;0;43;5991;54;America/Sao_Paulo
4208708;Jacinto Machado;-29.00141861;-49.76176866;0;42;8171;48;America/Sao_Paulo
4315206;Putinga;-28.99875565;-52.15991069;0;43;8807;51;America/Sao_Paulo
4305959;Cotiporã;-28.99857643;-51.69643368;0;43;8977;54;America/Sao_Paulo
4205191;Ermo;-28.98508179;-49.64340498;0;42;914;48;America/Sao_Paulo
4313359;Nova Roma do Sul;-28.98474891;-51.40515747;0;43;7377;54;America/Sao_Paulo
4308300;Fontoura Xavier;-28.98216779;-52.34495318;0;43;8663;54;America/Sao_Paulo
4201950;Balneário Arroio do Silva;-28.98040245;-49.4057028;0;42;888;48;America/Sao_Paulo
4306452;Dois Lajeados;-28.97520539;-51.83510299;0;43;8427;54;America/Sao_Paulo
4300703;Anta Gorda;-28.97088436;-52.01582344;0;43;8513;51;America/Sao_Paulo
4319000;São Marcos;-28.96984864;-51.06670694;0;43;8883;54;America/Sao_Paulo
4201406;Araranguá;-28.93575201;-49.48096652;0;42;8027;48;America/Sao_Paulo
4322806;Veranópolis;-28.93395734;-51.5522869;0;43;8959;54;America/Sao_Paulo
4304655;Capão do Cipó;-28.93162752;-54.554699;0;43;1134;55;America/Sao_Paulo
4310306;Ilópolis;-28.92915273;-52.12215749;0;43;8707;51;America/Sao_Paulo
4218806;Turvo;-28.92474922;-49.68086575;0;42;8369;48;America/Sao_Paulo
4304101;Campos Borges;-28.89213177;-52.99891473;0;43;8445;54;America/Sao_Paulo
4307864;Fagundes Varela;-28.88213431;-51.69144875;0;43;8411;54;America/Sao_Paulo
4311122;Jaquirana;-28.88056759;-50.35803672;0;43;7391;54;America/Sao_Paulo
4301404;Arvorezinha;-28.87304939;-52.17951194;0;43;8527;51;America/Sao_Paulo
4323309;Vila Flores;-28.86300013;-51.54958909;0;43;7311;54;America/Sao_Paulo
4300802;Antônio Prado;-28.85543762;-51.28357692;0;43;8515;54;America/Sao_Paulo
4210407;Maracajá;-28.85031461;-49.45437632;0;42;8391;48;America/Sao_Paulo
4309407;Guaporé;-28.84913364;-51.89065069;0;43;8687;54;America/Sao_Paulo
4218103;Timbé do Sul;-28.83251749;-49.84411776;0;42;8393;48;America/Sao_Paulo
4210803;Meleiro;-28.83244582;-49.62984936;0;42;8211;48;America/Sao_Paulo
4320800;Soledade;-28.82773795;-52.50986617;0;43;8919;54;America/Sao_Paulo
4302238;Boa Vista do Incra;-28.81848803;-53.38870496;0;43;1126;55;America/Sao_Paulo
4310439;Ipê;-28.81832803;-51.27991019;0;43;8399;54;America/Sao_Paulo
4323606;Vista Alegre do Prata;-28.8094723;-51.7862084;0;43;7305;54;America/Sao_Paulo
4310553;Itacurubi;-28.80220503;-55.23272326;0;43;7397;55;America/Sao_Paulo
4211256;Morro Grande;-28.79971954;-49.71879998;0;42;5539;48;America/Sao_Paulo
4303673;Campestre da Serra;-28.79651225;-51.095664;0;43;6013;54;America/Sao_Paulo
4308458;Fortaleza dos Valos;-28.78788297;-53.23552326;0;43;9827;55;America/Sao_Paulo
4313300;Nova Prata;-28.78394471;-51.60899569;0;43;8769;54;America/Sao_Paulo
4310579;Itapuca;-28.7802957;-52.17236685;0;43;6027;51;America/Sao_Paulo
4322350;União da Serra;-28.77989857;-52.00041666;0;43;5999;54;America/Sao_Paulo
4300554;Alto Alegre;-28.77474554;-52.99075528;0;43;8495;54;America/Sao_Paulo
4315172;Protásio Alves;-28.75671283;-51.4736317;0;43;7359;54;America/Sao_Paulo
4318622;São José dos Ausentes;-28.74990643;-50.06361294;0;43;6015;54;America/Sao_Paulo
4205456;Forquilhinha;-28.74241535;-49.46886105;0;42;973;48;America/Sao_Paulo
4315354;Quinze de Novembro;-28.74236135;-53.09672206;0;43;7357;54;America/Sao_Paulo
4307500;Espumoso;-28.73144514;-52.84192697;0;43;8647;54;America/Sao_Paulo
4302501;Bossoroca;-28.73072433;-54.90981093;0;43;8549;55;America/Sao_Paulo
4312906;Nova Bassano;-28.72346864;-51.70323142;0;43;8761;54;America/Sao_Paulo
4320404;Serafina Corrêa;-28.71079707;-51.93570861;0;43;8909;54;America/Sao_Paulo
4207007;Içara;-28.70708401;-49.30082258;0;42;8137;48;America/Sao_Paulo
4312427;Mormaço;-28.69335122;-52.69282632;0;43;5933;54;America/Sao_Paulo
4312377;Monte Alegre dos Campos;-28.68507178;-50.78283371;0;43;1000;54;America/Sao_Paulo
4312757;Nova Alvorada;-28.67656443;-52.16713392;0;43;7383;54;America/Sao_Paulo
4204608;Criciúma;-28.67357225;-49.36593956;0;42;8089;48;America/Sao_Paulo
4302303;Bom Jesus;-28.67057768;-50.43334927;0;43;8545;54;America/Sao_Paulo
4318002;São Borja;-28.66283753;-56.00102915;0;43;8863;55;America/Sao_Paulo
4312807;Nova Araçá;-28.65817604;-51.74216463;0;43;8759;54;America/Sao_Paulo
4211207;Morro da Fumaça;-28.65478784;-49.21325651;0;42;8219;48;America/Sao_Paulo
4312351;Montauri;-28.65320719;-52.07610819;0;43;7387;54;America/Sao_Paulo
4311155;Jóia;-28.64562353;-54.1159649;0;43;9829;55;America/Sao_Paulo
